match_id,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server,factor
2023-wimbledon-1301,60.68333333,2,4,82,1,0,0,3,1,1,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.013,9.173,1,111,38,-38,1.316666667,2,0,0,0.916666667,0,0,1,0,1,1,0,0,0,0,1,0,0,3,1.316666667,-38,38,2,4,2,2.836788
2023-wimbledon-1301,61.35,2,4,83,1,0,0,3,1,1,39,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0.939,1,110,39,-39,1.983333333,3,1,0,0.4,0,0,0,1,0,1,0,0,1,0,1,0,0,3,1.983333333,-39,39,2,4,3,-1.663388
2023-wimbledon-1301,62.08333333,2,4,84,1,0,0,3,1,2,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.844,40.876,8,119,39,-39,2.716666667,4,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2.716666667,-39,39,2,4,4,-0.654156
2023-wimbledon-1301,62.9,2,4,85,1,0,0,3,1,2,40,45,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,12.977,15.558,4,95,39,-39,3.533333333,5,0,1,0.733333333,0,0,1,0,1,1,0,1,0,1,1,0,0,3,3.533333333,-39,39,2,4,5,2.790352
2023-wimbledon-1301,63.83333333,2,4,86,1,0,0,3,1,1,41,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.419,12.316,3,95,40,-40,4.466666667,6,0,0,0.816666667,0,0,0,0,1,1,0,0,0,0,1,0,0,3,4.466666667,-40,40,2,4,6,1.385989
2023-wimbledon-1301,64.35,2,4,87,1,0,0,3,1,2,42,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.306,18.004,3,102,41,-41,4.983333333,7,1,0,0.933333333,0,1,0,0,0,1,0,0,1,0,1,0,0,3,4.983333333,-41,41,2,4,7,1.441465
2023-wimbledon-1301,65.63333333,2,5,88,1,0,1,3,-1,1,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74,38.948,11,120,42,-42,0,0,0,0,0.516666667,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-3,0,42,-42,-2,-5,0,-4.193742
2023-wimbledon-1301,66.26666667,2,5,89,1,0,1,3,-1,1,42,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.199,15.177,5,113,42,-42,0.633333333,1,0,1,1.283333333,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,-3,-0.633333333,42,-42,-2,-5,-1,-1.800689
2023-wimbledon-1301,66.76666667,2,5,90,1,0,1,3,-1,2,43,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.273,7.428,1,128,42,-42,1.133333333,2,0,1,0.633333333,0,0,0,1,1,0,0,0,0,-1,-1,0,-1,-3,-1.133333333,42,-42,-2,-5,-2,1.172479
2023-wimbledon-1301,67.7,2,5,91,1,0,1,3,-1,1,44,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.467,16.135,6,111,43,-43,2.066666667,3,0,1,0.5,0,0,1,0,1,1,0,0,0,-1,-1,0,-1,-3,-2.066666667,43,-43,-2,-5,-3,1.239306
2023-wimbledon-1301,68.43333333,2,5,92,1,0,1,3,-1,1,45,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.689,27.317,8,131,44,-44,2.8,4,0,0,0.933333333,0,1,0,0,1,0,0,0,0,0,-1,0,-1,-3,-2.8,44,-44,-2,-5,-4,2.022336
2023-wimbledon-1301,69.31666667,2,5,93,1,0,1,3,-1,1,45,48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39.829,32.608,10,134,45,-45,3.683333333,5,1,0,0.733333333,0,0,1,0,1,0,-1,0,-1,0,-1,0,-1,-3,-3.683333333,45,-45,-2,-5,-5,-3.332663
2023-wimbledon-1301,70.4,2,5,94,1,0,1,3,-1,2,46,48,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30.783,24.947,5,123,45,-45,4.766666667,6,0,0,0.883333333,0,0,0,0,1,1,0,0,0,0,-1,0,-1,-3,-4.766666667,45,-45,-2,-5,-6,2.45906
2023-wimbledon-1301,71.5,2,5,95,1,0,1,3,-1,1,46,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.903,38.624,10,107,46,-46,5.866666667,7,1,0,1.083333333,0,0,1,0,1,1,-1,0,-1,0,-1,0,-1,-3,-5.866666667,46,-46,-2,-5,-7,-2.103683
2023-wimbledon-1301,72.13333333,2,5,96,1,0,1,3,-1,1,46,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,26.961,12.75,3,118,46,-46,6.5,8,0,0,1.1,0,0,0,1,0,1,0,0,0,0,-1,0,-1,-3,-6.5,46,-46,-2,-5,-8,0.131368
2023-wimbledon-1301,72.61666667,2,5,97,1,0,1,3,-1,1,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.211,4.663,1,131,46,-46,6.983333333,9,1,0,0.633333333,0,0,1,0,1,1,0,0,-1,0,-1,0,-1,-3,-6.983333333,46,-46,-2,-5,-9,-0.96578
2023-wimbledon-1301,74.8,2,6,98,1,0,1,4,1,2,46,52,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.629,16.426,5,129,46,-46,0,0,0,0,0.483333333,0,1,0,0,1,1,0,0,0,0,1,0,1,4,0,-46,46,2,6,0,-0.581999
2023-wimbledon-1301,75.45,2,6,99,1,0,1,4,1,1,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367,14.617,2,115,46,-46,0.65,1,0,1,2.183333333,0,0,1,0,1,1,0,0,0,1,1,0,1,4,0.65,-46,46,2,6,1,3.279201
2023-wimbledon-1301,75.91666667,2,6,100,1,0,1,4,1,2,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716,6.076,1,109,47,-47,1.116666667,2,0,0,0.65,0,0,1,0,1,1,0,0,0,0,1,0,1,4,1.116666667,-47,47,2,6,2,-0.831964
2023-wimbledon-1301,76.88333333,2,6,101,1,0,1,4,1,1,48,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.607,6.246,2,91,47,-47,2.083333333,3,0,1,0.466666667,0,0,1,0,1,1,0,0,0,1,1,0,1,4,2.083333333,-47,47,2,6,3,3.160975
2023-wimbledon-1301,77.36666667,2,6,102,1,0,1,4,1,1,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576,4.202,1,126,48,-48,2.566666667,4,0,0,0.966666667,0,0,0,1,1,1,0,0,0,0,1,0,1,4,2.566666667,-48,48,2,6,4,3.287988
2023-wimbledon-1301,77.8,2,6,103,1,0,1,4,1,1,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352,19.512,1,108,49,-49,3,5,1,0,0.483333333,0,0,0,0,1,0,0,0,1,0,1,0,1,4,3,-49,49,2,6,5,-1.626255
2023-wimbledon-1301,78.5,2,6,104,1,0,1,4,1,1,50,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,47.896,10,97,49,-49,3.7,6,0,0,0.433333333,0,0,0,1,1,0,0,0,0,0,1,0,1,4,3.7,-49,49,2,6,6,2.803425
2023-wimbledon-1301,79.01666667,2,6,105,1,0,1,4,1,2,51,54,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.675,16.449,3,127,50,-50,4.216666667,7,1,0,0.7,0,0,1,0,1,0,0,0,1,0,1,0,1,4,4.216666667,-50,50,2,6,7,2.538042
2023-wimbledon-1301,79.95,2,7,106,1,0,2,4,-1,1,52,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.157,1,121,51,-51,0,0,0,0,0.516666667,0,0,1,0,1,0,0,0,0,0,-1,0,-2,-4,0,51,-51,-2,-7,0,0.724253
2023-wimbledon-1301,80.51666667,2,7,107,1,0,2,4,-1,1,52,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.854,13.776,4,118,52,-52,0.566666667,1,1,0,0.933333333,1,0,0,0,1,0,0,0,-1,0,-1,0,-2,-4,-0.566666667,52,-52,-2,-7,-1,-2.284449
2023-wimbledon-1301,81.1,2,7,108,1,0,2,4,-1,1,52,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.377,13.994,3,128,52,-52,1.15,2,0,0,0.566666667,0,0,0,1,1,0,0,0,0,0,-1,0,-2,-4,-1.15,52,-52,-2,-7,-2,-1.842883
2023-wimbledon-1301,81.68333333,2,7,109,1,0,2,4,-1,1,52,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.452,17.608,3,132,52,-52,1.733333333,3,0,1,0.583333333,0,0,1,0,1,0,0,0,0,-1,-1,0,-2,-4,-1.733333333,52,-52,-2,-7,-3,-2.178455
2023-wimbledon-1301,82.25,2,7,110,1,0,2,4,-1,1,53,57,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.127,10.798,3,125,52,-52,2.3,4,0,1,0.583333333,0,0,0,1,0,0,0,0,0,-1,-1,0,-2,-4,-2.3,52,-52,-2,-7,-4,2.67621
2023-wimbledon-1301,82.76666667,2,7,111,1,0,2,4,-1,2,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.298,14.758,2,108,53,-53,2.816666667,5,0,1,0.566666667,0,0,0,1,1,1,0,0,0,-1,-1,0,-2,-4,-2.816666667,53,-53,-2,-7,-5,2.074076
2023-wimbledon-1301,83.96666667,2,7,112,1,0,2,4,-1,2,55,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50.075,39.635,8,98,54,-54,4.016666667,6,0,0,0.516666667,0,1,0,0,1,1,0,0,0,0,-1,0,-2,-4,-4.016666667,54,-54,-2,-7,-6,1.659886
2023-wimbledon-1301,85.01666667,2,7,113,1,0,2,4,-1,1,55,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33.142,28.309,8,115,55,-55,5.066666667,7,1,0,1.2,1,0,0,0,1,0,-1,0,-1,0,-1,0,-2,-4,-5.066666667,55,-55,-2,-7,-7,-0.32354
2023-wimbledon-1301,85.53333333,2,7,114,1,0,2,4,-1,1,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.436,5.977,1,120,55,-55,5.583333333,8,0,0,1.05,0,0,1,0,0,1,0,0,0,0,-1,0,-2,-4,-5.583333333,55,-55,-2,-7,-8,-1.586628
2023-wimbledon-1301,86.28333333,2,7,115,1,0,2,4,-1,1,56,59,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.537,26.376,7,130,55,-55,6.333333333,9,1,0,0.516666667,0,0,1,0,1,0,0,0,-1,0,-1,0,-2,-4,-6.333333333,55,-55,-2,-7,-9,1.886453
2023-wimbledon-1301,86.98333333,2,7,116,1,0,2,4,-1,2,57,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124,56,-56,7.033333333,10,0,0,0.75,0,1,0,0,1,0,0,0,0,0,-1,0,-2,-4,-7.033333333,56,-56,-2,-7,-10,0.568777
2023-wimbledon-1301,88.46666667,2,7,117,1,0,2,4,-1,1,58,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26.033,22.001,6,113,57,-57,8.516666667,11,1,0,0.7,0,0,0,0,0,1,-1,0,-1,0,-1,0,-2,-4,-8.516666667,57,-57,-2,-7,-11,0.795264
2023-wimbledon-1301,90.48333333,2,8,118,1,0,3,4,1,1,59,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.834,6.693,2,130,58,-58,0,0,0,0,1.483333333,0,1,0,0,1,1,0,0,0,0,1,0,3,4,0,-58,58,2,8,0,3.022952
2023-wimbledon-1301,90.8,2,8,119,1,0,3,4,1,2,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109,59,-59,0.316666667,1,1,0,2.016666667,0,0,0,1,0,1,0,0,1,0,1,0,3,4,0.316666667,-59,59,2,8,1,2.235706
2023-wimbledon-1301,91.35,2,8,120,1,0,3,4,1,2,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91,60,-60,0.866666667,2,1,0,0.316666667,0,1,0,0,1,0,0,0,1,0,1,0,3,4,0.866666667,-60,60,2,8,2,1.346237
2023-wimbledon-1301,91.98333333,2,8,121,1,0,3,4,1,1,62,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100,61,-61,1.5,3,1,0,0.55,0,0,0,0,1,0,0,0,1,0,1,0,3,4,1.5,-61,61,2,8,3,2.368554
2023-wimbledon-1301,92.75,2,9,122,1,0,4,4,-1,1,63,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113,62,-62,0,0,0,0,0.633333333,0,0,1,0,0,1,0,0,0,0,-1,0,-4,-4,0,62,-62,-2,-9,0,1.148047
2023-wimbledon-1301,93.18333333,2,9,123,1,0,4,4,-1,1,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130,63,-63,0.433333333,1,1,0,0.766666667,1,0,0,0,1,0,0,0,-1,0,-1,0,-4,-4,-0.433333333,63,-63,-2,-9,-1,-3.154276
2023-wimbledon-1301,93.61666667,2,9,124,1,0,4,4,-1,2,63,61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125,63,-63,0.866666667,2,0,0,0.433333333,0,0,1,0,1,0,0,0,0,0,-1,0,-4,-4,-0.866666667,63,-63,-2,-9,-2,-1.078223
2023-wimbledon-1301,94.26666667,2,9,125,1,0,4,4,-1,1,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106,63,-63,1.516666667,3,0,1,0.433333333,0,0,1,0,1,1,0,0,0,-1,-1,0,-4,-4,-1.516666667,63,-63,-2,-9,-3,-1.399433
2023-wimbledon-1301,94.7,2,9,126,1,0,4,4,-1,1,63,63,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123,63,-63,1.95,4,0,1,0.65,0,0,1,0,1,0,0,0,0,-1,-1,0,-4,-4,-1.95,63,-63,-2,-9,-4,-1.964123
2023-wimbledon-1301,96.46666667,2,10,127,1,0,4,5,1,1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126,63,-63,0,0,0,0,0.433333333,0,0,1,0,1,0,0,0,0,0,1,0,4,5,0,-63,63,2,10,0,3.345931
2023-wimbledon-1301,96.95,2,10,128,1,0,4,5,1,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127,64,-64,0.483333333,1,1,0,1.766666667,0,0,1,0,1,0,0,0,1,0,1,0,4,5,0.483333333,-64,64,2,10,1,-0.931873
2023-wimbledon-1301,98.01666667,2,10,129,1,0,4,5,1,2,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119,64,-64,1.55,2,0,0,0.483333333,1,0,0,0,1,0,0,0,0,0,1,0,4,5,1.55,-64,64,2,10,2,4.506294
2023-wimbledon-1301,98.71666667,2,10,130,1,0,4,5,1,1,66,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83,3.42,1,91,65,-65,2.25,3,1,0,1.066666667,0,0,1,0,1,1,0,0,1,0,1,0,4,5,2.25,-65,65,2,10,3,2.687532
2023-wimbledon-1301,99.38333333,2,10,131,1,0,4,5,1,1,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115,66,-66,2.916666667,4,1,0,0.7,1,0,0,0,1,1,0,0,1,0,1,0,4,5,2.916666667,-66,66,2,10,4,-0.352199
2023-wimbledon-1301,99.93333333,2,10,132,1,0,4,5,1,1,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114,66,-66,3.466666667,5,1,0,0.666666667,0,1,0,0,1,1,0,0,1,0,1,0,4,5,3.466666667,-66,66,2,10,5,4.820692
2023-wimbledon-1301,100.7333333,2,11,133,1,0,5,5,-1,1,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119,67,-67,0,0,0,0,0.55,0,0,1,0,1,1,0,0,0,0,-1,0,-5,-5,0,67,-67,-2,-11,0,-3.335419
2023-wimbledon-1301,101.1666667,2,11,134,1,0,5,5,-1,1,67,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0.648,1,111,67,-67,0.433333333,1,0,1,0.8,0,0,0,1,0,1,0,0,0,-1,-1,0,-5,-5,-0.433333333,67,-67,-2,-11,-1,-2.097047
2023-wimbledon-1301,101.65,2,11,135,1,0,5,5,-1,2,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276,4.743,1,132,67,-67,0.916666667,2,0,1,0.433333333,0,0,0,0,0,0,0,0,0,-1,-1,0,-5,-5,-0.916666667,67,-67,-2,-11,-2,1.482381
2023-wimbledon-1301,102.3666667,2,11,136,1,0,5,5,-1,1,68,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.946,8.844,2,105,68,-68,1.633333333,3,0,1,0.483333333,0,0,1,0,1,0,0,0,0,-1,-1,0,-5,-5,-1.633333333,68,-68,-2,-11,-3,-3.779412
2023-wimbledon-1301,103.25,2,11,137,1,0,5,5,-1,2,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.855,13.468,3,132,68,-68,2.516666667,4,0,1,0.716666667,0,1,0,0,0,1,0,0,0,-1,-1,0,-5,-5,-2.516666667,68,-68,-2,-11,-4,-1.081012
2023-wimbledon-1301,105.4,2,12,138,1,0,5,6,1,1,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,5.199,1,100,68,-68,0,0,0,0,0.883333333,1,0,0,0,1,0,0,0,0,0,1,0,5,6,0,-68,68,2,12,0,3.529465
2023-wimbledon-1301,105.9833333,2,12,139,1,0,5,6,1,2,70,69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,7.217,1,129,69,-69,0.583333333,1,1,0,2.15,0,0,1,0,1,0,0,0,1,0,1,0,5,6,0.583333333,-69,69,2,12,1,1.100106
2023-wimbledon-1301,106.6333333,2,12,140,1,0,5,6,1,2,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,3.688,1,98,70,-70,1.233333333,2,1,0,0.583333333,0,1,0,0,1,1,0,0,1,0,1,0,5,6,1.233333333,-70,70,2,12,2,2.429443
2023-wimbledon-1301,107.2833333,2,12,141,1,0,5,6,1,1,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,2.386,1,122,71,-71,1.883333333,3,1,0,0.65,1,0,0,0,1,1,0,0,1,0,1,0,5,6,1.883333333,-71,71,2,12,3,1.781253
2023-wimbledon-1301,108.2,2,13,142,1,0,6,6,-1,1,72,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.845,42.672,3,129,72,-72,0,0,0,0,0.65,1,0,0,0,1,1,0,0,0,0,-1,0,-6,-6,0,72,-72,-2,-13,0,-2.964332
2023-wimbledon-1301,109.1833333,2,13,143,1,0,6,6,1,1,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.799,52.441,15,128,72,-72,0.983333333,1,0,1,0.916666667,0,0,1,0,1,1,0,0,0,1,1,0,6,6,0.983333333,-72,72,2,13,1,3.523614
2023-wimbledon-1301,109.6166667,2,13,144,1,0,6,6,1,2,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,5.357,1,127,73,-73,1.416666667,2,0,0,0.983333333,0,0,0,0,1,0,0,0,0,0,1,0,6,6,1.416666667,-73,73,2,13,2,1.043523
2023-wimbledon-1301,111.5333333,2,13,145,1,0,6,6,-1,1,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.185,46.792,13,100,74,-74,3.333333333,3,1,0,0.433333333,1,0,0,0,1,1,0,0,-1,0,-1,0,-6,-6,-3.333333333,74,-74,-2,-13,-3,-2.861317
2023-wimbledon-1301,112.05,2,13,146,1,0,6,6,-1,1,74,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.273,6.262,1,128,74,-74,3.85,4,0,0,1.916666667,0,0,0,1,0,1,0,0,0,0,-1,0,-6,-6,-3.85,74,-74,-2,-13,-4,-1.747199
2023-wimbledon-1301,112.6833333,2,13,147,1,0,6,6,1,1,75,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,4.836,1,130,74,-74,4.483333333,5,0,1,0.516666667,0,0,1,0,0,1,0,0,0,1,1,0,6,6,4.483333333,-74,74,2,13,5,1.724677
2023-wimbledon-1301,113.7166667,2,13,148,1,0,6,6,1,1,76,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.001,22.749,5,119,75,-75,5.516666667,6,0,0,0.633333333,1,0,0,0,1,1,0,0,0,0,1,0,6,6,5.516666667,-75,75,2,13,6,1.752162
2023-wimbledon-1301,114.4166667,2,13,149,1,0,6,6,-1,1,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,8.583,1,111,76,-76,6.216666667,7,1,0,1.033333333,0,0,0,1,0,0,0,0,-1,0,-1,0,-6,-6,-6.216666667,76,-76,-2,-13,-7,-1.68491
2023-wimbledon-1301,114.95,2,13,150,1,0,6,6,-1,2,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121,8.641,1,127,76,-76,6.75,8,0,0,0.7,0,0,0,0,1,0,0,0,0,0,-1,0,-6,-6,-6.75,76,-76,-2,-13,-8,-1.093186
2023-wimbledon-1301,115.8833333,2,13,151,1,0,6,6,1,1,77,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.105,12.593,3,104,76,-76,7.683333333,9,0,1,0.533333333,0,0,0,0,1,0,0,0,0,1,1,0,6,6,7.683333333,-76,76,2,13,9,1.450583
2023-wimbledon-1301,116.5333333,2,13,152,1,0,6,6,1,1,78,74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.083,27.636,5,130,77,-77,8.333333333,10,0,0,0.933333333,0,0,0,0,0,1,0,0,0,0,1,0,6,6,8.333333333,-77,77,2,13,10,1.587619
2023-wimbledon-1301,117.1833333,2,13,153,1,0,6,6,-1,1,78,75,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.877,7.639,3,129,78,-78,8.983333333,11,1,0,0.65,1,0,0,0,0,1,0,0,-1,0,-1,0,-6,-6,-8.983333333,78,-78,-2,-13,-11,-1.971077
2023-wimbledon-1301,118.4166667,2,13,154,1,0,6,6,-1,1,78,76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.076,14.846,3,129,78,-78,10.21666667,12,0,0,0.65,0,0,0,1,0,1,0,0,0,0,-1,0,-6,-6,-10.21666667,78,-78,-2,-13,-12,-0.691588
2023-wimbledon-1301,119.0666667,2,13,155,1,0,6,6,1,1,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,4.409,1,128,78,-78,10.86666667,13,0,1,1.233333333,0,0,1,0,1,1,0,0,0,1,1,0,6,6,10.86666667,-78,78,2,13,13,0.608069
2023-wimbledon-1301,124.0833333,3,1,156,1,1,0,0,1,2,79,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.777,19.769,4,122,78,-78,0,0,0,0,0.65,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-78,78,3,1,0,1.367281
2023-wimbledon-1301,124.8333333,3,1,157,1,1,0,0,1,2,79,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.561,47.51,7,96,79,-79,0.75,1,1,0,5.016666667,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.75,-79,79,3,1,1,-1.538584
2023-wimbledon-1301,125.6333333,3,1,158,1,1,0,0,1,2,80,78,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.347,25.367,4,96,79,-79,1.55,2,0,0,0.75,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.55,-79,79,3,1,2,1.538208
2023-wimbledon-1301,126.3333333,3,1,159,1,1,0,0,1,2,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959,3.97,1,126,80,-80,2.25,3,1,0,0.8,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2.25,-80,80,3,1,3,-1.970896
2023-wimbledon-1301,127.0333333,3,1,160,1,1,0,0,1,1,81,79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.45,6.694,0,126,80,-80,2.95,4,0,0,0.7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.95,-80,80,3,1,4,1.777172
2023-wimbledon-1301,127.45,3,1,161,1,1,0,0,1,1,82,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,5.861,1,113,81,-81,3.366666667,5,1,0,0.7,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3.366666667,-81,81,3,1,5,1.00144
2023-wimbledon-1301,128.6833333,3,2,162,1,1,1,0,-1,1,83,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968,15.75,1,113,82,-82,0,0,0,0,0.416666667,0,0,1,0,1,1,0,0,0,0,-1,-1,-1,0,0,82,-82,-3,-2,0,-0.355386
2023-wimbledon-1301,129.4666667,3,2,163,1,1,1,0,-1,1,83,80,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.675,33.494,8,126,83,-83,0.783333333,1,1,0,1.233333333,0,0,1,0,1,1,0,0,-1,0,-1,-1,-1,0,-0.783333333,83,-83,-3,-2,-1,-3.21086
2023-wimbledon-1301,130,3,2,164,1,1,1,0,-1,2,83,81,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.172,6.57,1,130,83,-83,1.316666667,2,0,0,0.783333333,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,0,-1.316666667,83,-83,-3,-2,-2,-1.097372
